msisdn,imei_tac,brand_name,model_name,os_name,os_vendor
059783af04d0d4cdfe66559a70e16d5e,ea8d3a3a2c714fe328af968fe9692923,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
b85035a0c22dd4ad50223e534435adb0,4e01acca34b67fbe981830e7e9d2f686,SYMPHONY,"W67, F15, H50, B12",Android,Google
2930ebea6194846b43bbcb6b0734c43b,27cec7bcf0f9233a03c510f9e911afb9,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
3ff05fefdfc4d5589c9714d232a8e7ef,b6ef9b4ab2d433948184e75267445a60,HUAWEI,Y3II (LUA-U22),Android,Google
0ebd63ae3e37eb5f239d384b513b89e1,a406667fe48e0ed7b0117d754d1642da,HUAWEI,Y5II (CUN-L03),Android,Google
806e4871fdf23b2429b3c60860b93600,1fb348669fe99f500312cc8887f034c9,NOKIA,230 DUAL SIM (RM-1172),Series30,Symbian
f0a572940cef729f0389dcf41e070be9,be72759939640427b4c9c350a689c52b,SYMPHONY,V75,Android,Google
8698b462a65f0d93f2631cc3726b9dec,b68c0057469f64fcaa2c66814d4ae90d,SYMPHONY,V75,Android,Google
fcf5719c287709cc686fc2b9993cfdd7,1f1075e3094df10e546cdab30a992c8b,NOKIA,110,Series40,Symbian
ed96b4aab3ed335451f5b6afa847c8cb,d3f9f5b352e0dc88e5f525cec64e24b1,OPPO,NEO 5,Android,Google
5a1851810229009b4e325c2abe9fea4e,750e8766e0ef717cf8c61315ab769acf,WESTERN,D36,,
47819f5f3cec12b21b9321a24d566e44,7ea9e11666caaad710ed88ea55ab3ae6,,,,
cf209b1557d795d12a0bc326ac7a8911,96762f567ace556997563c6d80a1b912,SYMPHONY,V49,Android,Google
192997afc569a2b9897e423e3bc9e849,fe62112c02259dca01227449d65e816b,OPPO,CPH1723,Android,Google
6b68819e3ca43eeedb6baa1050773b33,dd77e0c17801f6fb813dc4af1a238f89,HUAWEI,Y541,Android,Google
19a53fc07d0c63da275cfdca80bacec9,1a96f892b6b7944555e5e4454f81b1df,SYMPHONY,I60,,
90f315db50b819044e4829acf8bfe235,664e355035a88046b5c7d37e0cfdba74,NOKIA,3310 DS (TA-1030),Proprietary OS,Proprietary OS
41af72561aa7e9870a019f207c7df2c4,184489abae7a2083f589d7d9dc8c8ea0,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
0f157640b9a7302bbcb9e7606b87df9b,1c6e48702568f867c2e36a3c19c0492e,NOKIA,105 SS (TA-1010),Proprietary OS,Proprietary OS
912c0de361e480d7f0a9b7738a125f17,1d804ffd95f9c909ad7cfaa2a34ef617,OPPO,CPH1723,Android,Google
01a4d58c635359d7c637345400792a85,0540d227a63e87d0cdf2baab2cc485e5,WINSTAR,MOBILE PHONE S-2,,
4fd75d6f935b29369e6b0a1e8841a181,7699265cc7dc0fab1655d1cbfba5a7f1,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google
b9731960ee7d51786deaca8e14e101ed,b04d121a9aa573a19e78944d24d7683d,SYMPHONY,V120,Android,Google
ce17659ae6d6f2a0e619ef74c2fb8866,9a26b9adb325bb1ec7a48c9a19c88ef7,HUAWEI,ASCEND G6-L11 LTE-A,Android,Google
84e2c66c0508079ab4b8a43f04920c56,49fa5c61a47ba1f2d71a4c702a62e1b4,NOKIA,1202,Symbian OS,Symbian
210ca6810f56afd140504cb692c98bc2,e94fbc19d0f4232822a3743465f35c58,MICROSOFT,LUMIA 430 DUAL SIM (RM-1099),Windows phone,Microsoft
fd11939e91b5e904bd6214ad0304f7ab,6bd253e0c00eacaf7a1032b4a77718b6,LAVA,GRAND2C,Android,Google
a8f038da4023cd35dfd977e2f1b00883,2cd75496ce97a807ec398c9b0fd8c758,SYMPHONY,D55I,,
f1687b839e2ca0ccdd27e821679cc3cc,82ee889cf8ff11d2f006a9c59970354d,KINGSTAR,"KS-B20,KS-B21,KS-B23,KS-B24,KS-B25",Proprietary OS,Proprietary OS
1d6839163772b291b1651923e063fc8a,defdc6dd842c8131b748cf9c0ab55712,SAMSUNG,GALAXY J3 2016 DUOS (SM-J320F DS),Android,Google
3ad0b5ac62a753b5ff3b31fcd4fdbe1b,1acf2e69695b9ac369e112d0f9e18419,WINMAX,"WX82 WX83,WX90,WX91",Android,Google
d48a62d8bc2468bd2339a8713d92670e,27cec7bcf0f9233a03c510f9e911afb9,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
a703536bc958493926398366d02b0927,b840905736ea84675839557839f299f0,SAMSUNG,GALAXY YOUNG II (SM-G130H),Android,Google
33dbf51fe3dc9744a9c9f3c185a0973d,4e90a0d4c97663817a639a85bf31d8e0,HUAWEI,Y5 (2017),Android,Google
f5bdfd6735411c6c7b3bb56d0c47b1fc,d881a324cd8ac19a944d0ec2380d7633,NOKIA,130,Proprietary OS,Proprietary OS
813e37e72a309bdd651d2d8c2e942d1b,cbcb58b79a7d1b7028ff8cc271e6860e,SYMPHONY,D101,,
8d00b4bac677b2ab9a1d8a8d7b628fa1,51d92e37d4f619a6ef9e52146079c55c,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
a50abf0818ea6fe7ea40a62bafb85b40,3c858ab94ad1d396500610b0ff02b7c3,LAVA,IRIS 60,Android,Google
f64a704fb6c9797f2be5f8a327ea6269,ad64368ee3ee572f421dc2029b5766c4,WALTON,OLVIO L7,,
977f869b4db302312872ee28cf5c9f49,88e581b67db0c460c8ba66bbec4d0f7f,SYMPHONY,"B9, FT34, B11I, H50",Proprietary OS,Proprietary OS
45dcd4d8b5aa99a88de309b495aa6bb6,28f92333f3e770ee2739dee1f6f7e865,SAMSUNG,GALAXY GRAND II DUOS (SM-G7102),Android,Google
75eb06e99f525992284952a827d51c7d,290063cb9a5f0f8d237b0cecf21a4779,SAMSUNG,GALAXY J7 PRIME (SM-G610F DS),Android,Google
9274ac4726458615a78eaf67fbf4d43e,4ea5a9022287812055d1611e029784e7,LITEEL,LITETEL LT2801,,
0952d2ad54daec3189bab4d7a78aa9cb,949a36f61ca7933e0d36e818be701b51,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google
25caffb7b838494521437ce6db21f7ed,754c99c973a1b7de60b5db279869dea7,HUAWEI,ASCEND Y625-U32,Android,Google
7ef54e0dd9364195b620387357cc48b2,a3708bd30b4ee1d0a25e61c820b0754b,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
f891b2300456a9585f3dfde4ff384c8d,7664583ddfadb8d4f537ccedaed08186,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
c2477abb615b54e40fac68f6c42b1d7f,b3aefae56374505d3130d2776c6bbe74,SAMSUNG,GALAXY J1 ACE (SM-J106H DS),Android,Google
c0f97eaca4ccd46844e9d42926f53daf,3a61cbece648e4fc0a2bd6017471c4fb,ITEL,S11,Android,Google
078b98915d893aff7afcc86a6a80fe7f,e2943c1d1110fca193fafe64339a9bba,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
bf75b1ef7357cde70af7c6af1a33d556,cbcb58b79a7d1b7028ff8cc271e6860e,SYMPHONY,D101,,
8d0f6987822e66edd30f1f6608639077,95721c2f55e4ee58e86a12de330d5d7b,KECHAO,K66 PLUS,,
11857af41f791bea0e9b3e5305b48ae6,14112feb4d4bb26f8b3ef5cf4b987f6f,SAMSUNG,GALAXY J7 (SM-J701F DS),Android,Google
3673318683aacb8340ca030604302779,1160a5f7a5cf666d9489ba8d1ecf9328,SAMSUNG,GALAXY J2 (SM-J200GUDS),Android,Google
7c4db56a04052d7fdad56f280309da82,a094ef78fe48026105e825005bfff131,SAMSUNG,GALAXY J1 (SM-J100H),Android,Google
5a6b30632967b186a6ced7cc708d9c93,1a53d1972c1f182bc9fd174bc1766a16,SYMPHONY,D10,,
6834d25cd099c4ebdb86f335e46e4311,ca2ed027c157ecea0041cf5fcc5fef2f,MAXIMUS,M315M,,
1ebe43f60809e12d331e40ace73444a5,d4df39302ffc8f70368b9d8e4b350b8e,SYMPHONY,"W68Q, W91, ZIV",Android,Google
636a6090b193dcf8a3e568140b49499f,53a6890cad049fb783b783b6fc78f74d,SAMSUNG,GALAXY J5 DUOS (SM-J500F DS),Android,Google
24bef63329781cbd2c542f05b2faa6f1,1b117aed1cffbe5545c07be55ce64af8,SMARTA,C12,,
ce679869a3d788212a9bacbf6d074936,634fe60676e2823afe05860bbadd2013,TINMO,F19,,
1173718906e55575a8fa3ae69609bdac,1021ebf79b806fffd7e54f8a2eb09c7a,ITEL,IT5020,Proprietary OS,Proprietary OS
e74ea4f059a62b8992a4f68cfbf224cd,281ef34f245237165fb7fc06e1719402,SYMPHONY,L200,,
0f47671261d49098bb58953723ae8701,cf3c0c5b0db93cab50f545b10edbd276,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
a15dca8aafd719a9eb7dacfed54b7ad1,6ae99031eea3507096a1eb2b543463a1,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google
64d7e21ad22228f7e8aa6dde74dd3a83,b119a142ae9f7cd3a99ba4bb06b149b4,NOKIA,105 DS (TA-1034),Symbian OS,Symbian
24fd870296ee7fb93b38e9e0397ef7bd,0557bc284635d29723d0c33aead43b66,SYMPHONY,A10,,
124b17a313dd0d1a68666abbdbf7eb6b,a12ff2ce2eb50c41a5f4d7242757bae4,,,,
ad8256e6e491531c9c65a90dde2a7145,1a01efc1ee4928f52ef173a29e3d4412,APPLE,IPHONE 6S (A1700),iOS,Apple
408dd6145c27a8e93adca7038f167d95,cd1736f75ef6a8ffff1a02107924a1cc,G-PHONE,GP21,,
75dba311c165fd2266c3b34b18c524b7,82fad2455ea7a7476d581129b9ddb1d3,SYMPHONY,V42,,
083b1617537d74f6a3e3a06c1a8f60cd,c395eac49569e6741faf98284aef725c,SYMPHONY,B13,,
9103d5d397e6251b226878abbf61e50a,a4895132122aa9cf639e4a4011cc2401,SYMPHONY,"L6, W86, D51I",Proprietary OS,Proprietary OS
7d2b326ea829388c1a430e11fb86c15c,2959fdcc525e80660a8e7f680eab71a9,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
0db5500eee2318519edd62f11733eb84,d85c9379fdf0ef707388f2e9f5199a6b,SYMPHONY,L16,,
f0497df81abe76cbbb2ad1758e9c792d,3bacae9e079aa86b36373fbf4e9d8fa7,,,,
9c1031d94d52bb0286a00bb925942029,cd8d99838e79343c22406eaaaa2ae4fe,IMAX,"MX 115, MX 116, MX 117, MX 118, MX 119",Proprietary OS,Proprietary OS
0c471b4d77ad21f099a60f6e06d9b01c,ad64368ee3ee572f421dc2029b5766c4,WALTON,OLVIO L7,,
f543e25111157f095829a02f5398c233,351419e48b7ee04d08ec8bb62981931c,SYMPHONY,"L30, W69Q, W17, H100",Proprietary OS,Proprietary OS
ad5fdfc64f967b3931761756ecff4fd0,e0933e985647ff4d6fdaa64fd2b268a4,PEACE,PHONE PSR05,,
609cd3e334b73c792bcb15112e27dc24,ff3690ed2b1ca4251cf7c413e0bf5e67,SYMPHONY,H250,,
7afde7c52d1bdca34b22be1071f3bb97,8d430ee7f078cd82f525365394740e63,SYMPHONY,"B9I, W69, L20",Proprietary OS,Proprietary OS
7f8c2e69883d02d442b8e4fa31fa0134,748521fc6047b48b98123b406f8fd433,SYMPHONY,B12I,,
f7b9eb0b65258ef5418b0d197a158aca,5de24522561b13796556243e57945cbb,SYMPHONY,D54J,,
60a0ca817b7f5627b93a8616ba389737,9827ac5005733e46bd5ca592b6aed076,SAMSUNG,GALAXY J2 DUOS (SM-J200H),Android,Google
bf2301cc804884f183d65c04fb54cb60,3c449014d3dc9823343caa4705c6278a,HUAWEI,Y3II (LUA-L03),Android,Google
9758575540a65a54b72362d9f82e01e5,748521fc6047b48b98123b406f8fd433,SYMPHONY,B12I,,
b1eed7853fa249a8dc7b446869d33aa3,ce63ca67ad408d039a73c62ee246c184,WINMAX,"WX14,WX15,WX16,WX17",Proprietary OS,Proprietary OS
0197d226fc35374f7c7fdfff4db5e69c,f8383ea225dba1935901fa4aadee95c6,SYMPHONY,D19,,
bf4a218199f5927eb82aefe396d4241b,cb2f86b4946aaee61bf8b7b8f9793ac9,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
ae20e19ccc56eea593c650744cb004bd,0bd174eaac100dcc9726aa95bd4c00f9,SYMPHONY,"V25, V55, V70, T54",Android,Google
a4c65dc96bfd090722d5fab7c895cf8f,59fe1561d70bef8f2acf87561ecfc2da,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
a18999e22efe9453cfe0763fedb47976,8fd6ca87a3938627d874774792bf0d26,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
5dbaeb94258d0713b73f0f0686ea36ed,e11775bfe379d022d5714ae7e564d7f1,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
121260441b4179627f31ba37dc1ca3ce,c41c9e30159313a178b8fb7f4c1c86c0,SAMSUNG,GALAXY J2 DUOS (SM-J200F DS),Android,Google
ab4d0d9689acf801f6c583eeeb330630,3d869d59c6c3bfacf0108a5202d3e5d1,WALTON,"PRIMO G5, HM, E4, F5, H4",Android,Google
f7bd15a41119a21eb790083336b1bf3d,a6d30ce61a502babe8b4954f307bea6e,OPPO,F1F SELFIE EXPERT,Android,Google
8015928f9dd6e29e949f7ddd9c23a79d,792277cba213987d6f9e6e4fac58c2f2,SAMSUNG,GALAXY J1 MINI (SM-J105H DD),Android,Google
703b6948044edccc452e422698d4ea9d,66e82fef17af189ca01dddb3ed1726e0,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
26526dfc1e3041608808d05265eaeec0,5537d60d813f7e9e38f7e1382e844ca8,KINGSTAR,HERO 2,,
0547ffefd4cd5e041ae8e6c15560544d,e11775bfe379d022d5714ae7e564d7f1,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
ff676c5d5e7ce3ed6b7c7c4b5f4e9764,2962e96300c4e154a9d298e551e363a8,LITEEL,A2,,
7c16746298192c97c914df5fa89e3b4f,01602b17db594c85019018548e36fdc7,WALTON,OLVIO ML8,,
90e5bacea86d382f15205a5f9c660097,ac4350fe1c9c06f190494aa07c5c498c,SAMSUNG,GALAXY J3 DUOS HSPA (SM-J320FN),Android,Google
00c3795bb240f69dde2fb0ed357b44f7,c359847575470d244fc1f3efe44a1bc5,HTC,DESIRE 526G PLUS DUAL SIM (0PL4100),Android,Google
7b68a0e567d7fc38e30f53270ca06dc2,9d2ec44102ff29c351e96f8f2d8dcadd,ITEL,IT2180,Proprietary OS,Proprietary OS
dfff00830d7648b8689e54d947c9317a,1eb565b1c2ed27cbf182c26aebf4244d,BY2,"GAMELY G3, G9, G11, G55",,
72a326b8a7c76fff45648facd5c90b91,748521fc6047b48b98123b406f8fd433,SYMPHONY,B12I,,
3caf5186b2424d2d40ec3b15f09e1746,dc6e85540578d3a9e265dc9f13b643f2,SYMPHONY,B20,,
7cf02cab723e9f52550eb38b0660370f,5c22a3d53b0f796c4d2c7e44d811da50,SAMSUNG,GALAXY J5 PRIME DUOS (SM-G570F DS),Android,Google
9b5c91bda9d0652db6388d8a5a58997d,748521fc6047b48b98123b406f8fd433,SYMPHONY,B12I,,
289f865de6fa85197baf0648225ac9bf,a4669965253d28945dd81176441b2ed0,PACIFIC,"NEXUS NX10, NX21, NX12, NX24,NX62",Proprietary OS,Proprietary OS
4a2c5c423686970fcad12047d86968bd,014db465ba483a5934d52eea6f06a068,LEPHONE,LECOM 8500,,
60225ce1a9ae1fdb44af11fa28b3cfae,e9e16b131e01fac14e07ce00f315c499,WALTON,PRIMO EF5 PLUS,Android,Google
eec092b19dc2862b47deff61129987a5,4580d74bae91977f301d9aeab1014d19,APPLE,IPHONE 6 PLUS LTE-A (A1522),iOS,Apple
2e0bcb88f0481580aefa54185c8b5a28,1aaded9293175d0aa342acf3e2f030c6,SAMSUNG,GALAXY S III (GT-I9300),Android,Google
1535fb4537ebdfdbaf9d691fa40d2c27,e46c0b05520da8106b81861e33b2da65,LITEEL,LITETEL LT1801,,
a7744d02413383f9c301cfe4b354d41c,fa545309ed3dc794d5fd85a36b80575a,HUAWEI,NOVA 2 LITE (LDN-LX2),Android,Google
cd4326660c364e1bf427b8c888f7cba4,b7276312dfc364d0fc5b8705b5f8993f,SYMPHONY,G20,,
f0b39fb225d3d969ba9160d5a290ebb8,959976d1f594471bdd66f92ae37d1057,APPLE,IPHONE 6S PLUS (A1634 TD-LTE),iOS,Apple
d35af238e1d1b753f72c3cc1e2a961b8,1121babeb5eac3687e1e35bcaa633f18,NOKIA,105 DUAL SIM (RM-1133),Symbian OS,Symbian
ef7921172cb5ea25a17a61a87571a227,c341048f0d4a44a042026b781c763282,HOLLEY COMMUNICATION,T3,,
88ce881de380bae53d73b867fc18887c,9286e3ea6db8086544372bb4deb1116c,HUAWEI,Y3II (LUA-L03),Android,Google
28eead23095969bf19d4774d0209e583,4f38c39b40e7e51d047d5caca325bd35,SYMPHONY,"T7 ULTRA, B12, P5",Android,Google
0f1f2427c665bc8f393ad41507532ec6,81d68a77eefbea064fd17aed6ed78a25,XIAOMI,REDMI 3S DUAL SIM TD-LTE (2016030),Android,Google
ff60bc4c1e2a977bd84379d77514c874,f9676f4bf10656cb09c76511cfd9862d,LAVA,ARC 101,,
c01e0625f3eda3e8baac74531d59b48c,012711c9e1f8649ce116f7ea67481bab,HUAWEI,Y5II (CUN-L03),Android,Google
2352ece88544dc24648c677cedfea4f6,be72759939640427b4c9c350a689c52b,SYMPHONY,V75,Android,Google
1f4780b0aaeb6097078bf2292b4f2343,8d61dd47d667c27cddb02c34ac0be98a,SAMSUNG,GALAXY J7 (SM-J730F DS),Android,Google
d48ef9cda42ab897964dd2d3d0a7fa26,261181addf07659be6652f4638a94703,SYMPHONY,V85,,
cbf717cff1bf3d77061aded5c8979f9e,61cd8b39ab39ecac08f5c8f90cb145f0,SYMPHONY,D52I,,
29431a576116e6cece60d472b5a7daad,dcf5a9ab45b4163dd9e892892ab9272f,SAMSUNG,GALAXY O7 (SM-G600FY),Android,Google
df52dea738e070850b125e0751cf53d7,d9fd7157b8fd8f5e647faebc39ce0cca,SYMPHONY,P7,Android,Google
8d9b87ee20a3bd8a4dd594a95c961183,d42e987b227dfd8909fe04d55ce19493,SAMSUNG,GALAXY GRAND PRIME VE DUOS (SM-G531HDS),Android,Google
795ecec30f85a8d0b9be7af9925d8fc8,1a53d1972c1f182bc9fd174bc1766a16,SYMPHONY,D10,,
c8ac459eec59fe5f9f617db05ea06c05,88c1c9423ed3cd434807ea695528b8da,XIAOMI,REDMI NOTE 4 (2016102),Android,Google
5259b2ddec86a43991895a616eeb3e7b,c0b747040b7855524d026b38d7edb519,SAMSUNG,"J7 PRIME2 (SM-G611FF,DS)",Android,Google
9d628334a15014b5c9d866a6729087eb,e7eeedff5414a680b25b06971dfe87c1,SYMPHONY,ROAR E79,Android,Google
c67c9d9fef5a794d050ce777fcff8c8a,715aabb4645a13e6aaf59b89deeb6900,NOKIA,1680 CLASSIC,Symbian OS,Symbian
e7a9252520c2e3411b75b27ab645ab0b,5b88b86f5d0cf6f5aca4122f16249dfd,SYMPHONY,"BL50, W18, P5, A50",Proprietary OS,Proprietary OS
08a70e189b6441872dffc3d664c20d1a,9733f5a0cb7d16374aec0ba0049f78a7,ERICSSON,BYTWO M25,Symbian OS,Symbian
2e1625a0c3f535e98da84bba86c01f79,07d3ed60ce1babe14c387707395b8cf7,HTC,ONE E9 PLUS DUAL SIM TD-LTE E9PT (HTC A55),Android,Google
dac99d1276b4e9b55d570b3f3d50ed14,84df1a250f96c2a4f662bebc2f889e4d,ALCATEL,PIXI 4 (5010U),Android,Google
868ffa59cb98de29d774f0a886d29518,f14212884a61b5215d0cb1226069634c,RANGS,J201,,
f85e87547a40cd341fb5d65d0b7d9e89,e3c1aaa40444b4df9638d1c4af3643ec,XIAOMI,REDMI 5A (MCG3B),Android,Google
17042ad2081798a5e41243ab704692f0,b5d313c290ab0053a4a9ac1d1a44f368,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google
49eeeab07b6d421754f57d2c6525feef,1257d95f7208d593f05e9465f04146ea,SYMPHONY,ROAR V95,,
fca2242bcc9ff40ed2e2bfb5a86a2d18,01e911adac517f206d8e30fd57e6787b,ICE PHONE,"I111,I333,I555,I777,I999",,
40c97df1e361684107e697656e8990b1,da9f976f04b5c56d6b45721db9c20255,NOKIA,105 (RM-1134),Symbian OS,Symbian
91cd7249fbb6a596a893ff11481644e4,5854d3ca1fdc3192adba4c3b8d00e434,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS
f46251f088b7355abb0be6844d7482f6,b7418d4c7ad1f2d4a2203259d22f7b28,HUAWEI,Y3 2017 (CRO-U00),Android,Google
0133ac6e0b903b663bb65798fbca59e4,d797bd159288b202ff83596d6f29bc2a,ITEL,P11,Android,Google
e518091a0aa251268fcf940eeb57aba0,b04d121a9aa573a19e78944d24d7683d,SYMPHONY,V120,Android,Google
b9aa42d42348aa88b14592273e8d603c,f7f1da1c8bd57fe26454823f5d539ca8,NOKIA,130,Proprietary OS,Proprietary OS
0966d8497cf35156469f33f5cb575251,cb0a40c67879384325f5f1b3259bc5f8,WALTON,OLVIO MM14,,
59f40ebf5c4e96a9b2dd59e2a19c9912,f90343da3a3ac0532c752a15e7a0c65d,WALTON,PRIMO EF5,Android,Google
6cb32fe640f6ba1fa9f1eb57d390133f,3b91b28c977886f58210f219e4a79b5a,SYMPHONY,I10 PLUS,Android,Google
4710734688f873b784f776162772446f,badf1f53be7adfdc6f7a640e66ac3ade,SYMPHONY,Z10,,
124d53786da0ca0fc5ce97e129c3bfba,dfd41cce90cf2adb2647c4633ce00cd9,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
0016276a0820662549616fbd4ea0d6a7,80b9d36a5a5c9b92f2b5491fcad61dcb,LENOVO,IDEATAB A1000,Android,Google
83db3d16afb2dfdd34b59d6446e463c2,bf6fde466e4ec426c0a1023d9df43fd1,WINMAX,"BD15,BD25,BD35,BD45",Symbian OS,Symbian
941317f644f37cbf62e5cef56316ffd3,d26c2c75cb4bf494a9060ea1c59b3e0a,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
b13d10d48d10728f06956a4a13009a63,6c3ffe724fdbeaaa8bf5535508c8ffce,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS
57a98eccfa261c5b2539154ea39429f1,42346e073ca185bc0240a94fd33d541b,SYMPHONY,H300,Android,Google
517c6f4893c4fd0bd88245858f76e75d,cda81f4e090933ed33ba3e5123724c71,SAMSUNG,SGH-S8003 JET,Samsung OS,Samsung
faeb6e5842a613d5dd4eb057986487a7,492bf0463318ed8b07af91f2ddba2986,,,,
7a3fa97cc27a77185f25572a9bc99d90,9025d7adfc250f6b692ff83fee676c5a,HUAWEI,Y3 (CRO-U00),Android,Google
c39e17ec21dfcbf5d0256f4afe674c6f,7652efd5d48d4313bf58965cd9910301,SYMPHONY,V34,,
908f63fba624854b0797dd2295f1761e,1ebe1e453aa1a64f932bf2e4ed193718,SYMPHONY,"W5, W100, B4I, B4",Android,Google
41d47d43b718e0ee1eb0cb65dff813b7,8e73b3af9834b9ced322aaa3e404841e,WINMAX,"BD33,BD77,BD90,BD95",Symbian OS,Symbian
3e8df37aa0b6f6fbcc463039cb4011c6,e46bfc24626cdcfa19a285fc2f2befc9,MAXIMUS,A7,,
4744cb57e4d4686e3dcf6a954af0c1b0,9f035899d475aab603178d549ab32b33,SAMSUNG,GALAXY J1 (SM-J100F),Android,Google
c4c0663b297ede9871fda8b9e3c2dcb2,666747637134f27180e69c86ee68789e,SONY,XPERIA XA1 PLUS (G3412),Android,Google
24d3b8471b804cac1f1733b32d2cb270,5b88b86f5d0cf6f5aca4122f16249dfd,SYMPHONY,"BL50, W18, P5, A50",Proprietary OS,Proprietary OS
4392c3fdedcb52f25fc006fe55b4844c,33322022b46878165f6c5125a1ee1167,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
8a1d2411004199085373c923ca6e287d,367e80f39409e2c655717835447ce936,OPPO,CPH1801,Android,Google
8c2702cc53692a9fdb96119bf6f221f3,0af6949d99eb78d6553d5331d784f054,RIYA,X 300,,
e7584baa7f6f9352dc8a176dddf86410,d0239f1b3a25521f50a3fcea2d616065,SAMSUNG,GALAXY J3 2016 DUOS (SM-J320F DS),Android,Google
c5f85bbb79b43ee733743b51e3aea88d,390aa8b4084aa4799749fc4fc0a225b1,NOKIA,105 (RM-1134),Symbian OS,Symbian
58a0a7031ac1822920335f6c3bd2cfe3,b66a9c1b56d703e15402de15a4ab690b,SAMSUNG,GALAXY J5 2016 (SM-J510F DS),Android,Google
420561357e604027899b7e976c217fce,dfdbe815072630b3c12df3692bfb82d5,SAMSUNG,GALAXY J7 DUOS (SM-J700HDS),Android,Google
c7c718261fcf7b23eb8a2ac76121dc08,2e9b77ab4123f3dbeb2af5af71844c1e,AAMRA,WE B1,Android,Google
f7d0bb941ab09452f9932a056025ba71,0588cd5bbf3025ca086af0c6214c64b0,SYMPHONY,V32,Android,Google
5b0dfc17142efe6216cf302678402583,480f5851701f59ff1db1d7f7332f17a8,SYMPHONY,T95,,
4e7fe4409406b595fbac21ceb4c8901f,fbb511fc80f3c3014875790eeeada84f,NOKIA,5130 XPRESSMUSIC,Series40,Symbian
71e6688da1e023ac901e5fbe8e28b388,65a0b9337c703fae43ecb7afe74758a4,SYMPHONY,L17,,
56644039201b4d8a3ccefb922e38f251,d4245ea9296daa3e90b802c3afc5e00d,SYMPHONY,BL20,,
02f2deb3eb5336c281abeb9cd3639d6c,b6fe827347abd4ff9988294602729e91,SAMSUNG,GALAXY A3 LTE (SM-A300F DS),Android,Google
57247a4c67ff28339e72b3c43e9a50ac,ce50b2d340065e2fd63a7a02e5d4ec5d,QUATRO MOBILE,F1453 PLUS,Android,Google
7e60b2345a105f230362becf781aeb30,cd6dce13e9379b132d56af9498bc446d,WALTON,PRIMO D8S,Android,Google
d1107d040da590ba716c16fcdbebdab4,51c0465eaa0b245a5446088d5abbec10,WALTON,PRIMO RM3,Android,Google
9ca07e9188d5df83fb69bab427f70934,3b91b28c977886f58210f219e4a79b5a,SYMPHONY,I10 PLUS,Android,Google
a54cee6512cc9cd8d5d3f1ed18717de9,5f9648949e593d4b277c73d087fccab1,SYMPHONY,"E10, E60, ZVI",Android,Google
d31b527a2e65de339bf16970d99f362a,e1a5e0c6b058641d41a9b487775a6b82,SAMSUNG,GALAXY J7 DUOS LTE (SM-J710GN DS),Android,Google
e862c65ecbf8b4e0cab38a9e363f009e,16dc9330eacb36714f91861e6187709d,HUAWEI,Y6 II DUAL SIM (CAM-L21),Android,Google
2bcc6a83952ef8bf1351215ce6d60246,165acdb176c002cd45cab78630f5405b,SYMPHONY,"V60, P6, V40, T90, ZVI",Android,Google
cfbde3676cbf8b5025a6a309767a452e,1dba5dfc8eec7e01a90cee4eff03f7b9,MYCELL,"S1, S2, S3, S4, F2",Proprietary OS,Proprietary OS
d495c663e253ba9d6c2672e06548be1d,351419e48b7ee04d08ec8bb62981931c,SYMPHONY,"L30, W69Q, W17, H100",Proprietary OS,Proprietary OS
7e43933caa5a91eaed7158540592dbb3,af8765e709e7a53cc0f67eb93552333b,APPLE,IPHONE 5 (A1429),iOS,Apple
4b3a94be22c0c5384439f117b6245062,a5fcae69b40240e21a140496a4aaf4fa,NOKIA,"ASHA 206,2060",Series40,Symbian
65b841520f842d900f2ee0452a8f58bc,366abc772c35ee189ab70474f830bdf8,RANGS,"J103, J55, Z20, J4, Z09",Proprietary OS,Proprietary OS
